"","Results.reception.time","MD5.hash.of.participant.s.IP.address","Controller.name","Order.number.of.item","Inner.element.number","Label","Latin.Square.Group","PennElementType","PennElementName","Parameter","Value","EventTime","hand","gender","age","native","lang","id.Ibex","id","Item","Condition","Target","NPTime","audiodur","EarlyStartMessage","TooSlowMessage","Comments"
"497",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562240924,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","NULL"
"498",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","Timer","fixtime","End","End",1662562241925,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","NULL"
"499",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","MouseTracker","mouse","Click","628:520",1662562242918,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","NULL"
"500",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","MouseTracker","mouse","Click","956:132",1662562243451,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","NULL"
"501",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","MouseTracker","mouse","Move","x628y520w1280h720t15+0-2t14+1-1t17+9-9t17+11-12t17+51-43t16+50-39t17+33-24t17+31-42t20+42-70t13+14-22t17+21-35t16+17-34t17+5-9t17+2-6t16+4-8t17+5-8t17+2-3t16+2-3t17+4-2t17+9-6t17+8-6t16+4-2t17+1+0t49+1+0t18+0-1t4+1+0t12+0-1t16+0+0t83+0+0t84+1+0t67+3+0t17+7-3t16+18-10t16+7-4t17+4-2t17+0-1",1662562242917,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","NULL"
"502",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562243450,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","1;2"
"503",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",7,0,"experiment","NULL","PennController","6","_Trial_","End",1662562243771,"right","male","22","English","undefined","mz@ywz.com","id",2,"Match",1,500,2000,"false","false","NULL"
"504",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","Start",1662562243776,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"505",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","PennController","15","_Header_","Start",1662562243776,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"506",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","PennController","15","_Header_","End",1662562243777,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"507",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","Text","fix","Print",NA,1662562243779,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"508",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562243780,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"509",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","Timer","fixtime","End","End",1662562244786,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"510",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","MouseTracker","mouse","Click","641:522",1662562245834,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"511",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","MouseTracker","mouse","Click","1058:185",1662562246206,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"512",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","MouseTracker","mouse","Move","x641y522w1280h720t12+1+0t16+7-6t18+20-15t16+41-29t17+69-42t17+99-58t17+73-66t16+59-60t17+26-32t17+14-21t16+8-8t250+0-5t17-5-17t23-7-15t10-14-22t16-2-7t17+0-1",1662562245832,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"513",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562246528,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","1;2"
"514",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",16,0,"experiment","NULL","PennController","15","_Trial_","End",1662562246530,"right","male","22","English","undefined","mz@ywz.com","id",11,"Mismatch_Source",2,500,2000,"false","false","NULL"
"515",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",30,0,"experiment","NULL","PennController","29","_Trial_","Start",1662562246532,"right","male","22","English","undefined","mz@ywz.com","id",25,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"516",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",30,0,"experiment","NULL","PennController","29","_Header_","Start",1662562246532,"right","male","22","English","undefined","mz@ywz.com","id",25,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"517",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",30,0,"experiment","NULL","PennController","29","_Header_","End",1662562246533,"right","male","22","English","undefined","mz@ywz.com","id",25,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"518",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",30,0,"experiment","NULL","Text","fix","Print",NA,1662562246535,"right","male","22","English","undefined","mz@ywz.com","id",25,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"519",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",30,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562246536,"right","male","22","English","undefined","mz@ywz.com","id",25,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"520",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",30,0,"experiment","NULL","Timer","fixtime","End","End",1662562247541,"right","male","22","English","undefined","mz@ywz.com","id",25,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"521",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",30,0,"experiment","NULL","MouseTracker","mouse","Click","626:516",1662562249445,"right","male","22","English","undefined","mz@ywz.com","id",25,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"522",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",30,0,"experiment","NULL","MouseTracker","mouse","Move","x626y516w1280h720t100+0-2t16-1-2t16-4-5t17-11-14t16-6-11t17-14-20t17-12-16t17-14-20t16-16-24t16-26-38t18-20-28t16-20-32t17-17-27t16-11-15t17-13-18t17-9-12t17-5-7t16-2-3t33-1-1t17-2-3t16-2-4t17-3-4t34+0-1t16-1-1t18-4-4t15-9-10t18-10-14t19-7-7t180-42-41",1662562249443,"right","male","22","English","undefined","mz@ywz.com","id",25,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"523",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",30,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562250280,"right","male","22","English","undefined","mz@ywz.com","id",25,"Mismatch_noSource",1,500,2000,"false","false","1;2"
"524",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",30,0,"experiment","NULL","PennController","29","_Trial_","End",1662562250282,"right","male","22","English","undefined","mz@ywz.com","id",25,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"525",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","PennController","27","_Trial_","Start",1662562250285,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"526",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","PennController","27","_Header_","Start",1662562250285,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"527",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","PennController","27","_Header_","End",1662562250285,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"528",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","Text","fix","Print",NA,1662562250286,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"529",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562250286,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"530",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","Timer","fixtime","End","End",1662562251291,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"531",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","MouseTracker","mouse","Click","645:520",1662562252330,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"532",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","MouseTracker","mouse","Click","226:80",1662562252761,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"533",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","MouseTracker","mouse","Move","x645y520w1280h720t26-2-1t17-12-10t17-21-15t18-56-38t16-71-50t17-91-82t16-46-60t16-50-66t18-28-46t16-16-25t16-18-27t18-6-12t16-1-2t34-1-1t16+0-1t17+0-2t16+0-1t67+0-1t82+0+0t51+0+1t17+0+2t16+6+10t16+10+13t18+14+22t16+29+39t17+54+79t17+49+66t17+56+69t16+30+34t16+20+19t17+13+14t16+7+6t17+6+3t17+7+3t18+9+2t16+18+4",1662562252329,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"534",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562252760,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","1;2"
"535",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",28,0,"experiment","NULL","PennController","27","_Trial_","End",1662562253112,"right","male","22","English","undefined","mz@ywz.com","id",23,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"536",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","PennController","20","_Trial_","Start",1662562253117,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","NULL"
"537",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","PennController","20","_Header_","Start",1662562253117,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","NULL"
"538",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","PennController","20","_Header_","End",1662562253118,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","NULL"
"539",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","Text","fix","Print",NA,1662562253121,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","NULL"
"540",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562253122,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","NULL"
"541",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","Timer","fixtime","End","End",1662562254134,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","NULL"
"542",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","MouseTracker","mouse","Click","648:524",1662562255142,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","NULL"
"543",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","MouseTracker","mouse","Click","975:156",1662562255783,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","NULL"
"544",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","MouseTracker","mouse","Move","x648y524w1280h720t46+6-6t17+9-6t17+21-14t17+33-24t16+44-29t17+33-26t17+32-32t16+21-21t17+40-47t17+21-31t16+28-40t17+12-31t17+6-13t17+4-12t16+2-4t18+4-10t15+0-2t17+3-6t16+3-6t17+3-5t17+1-2t134+0-1t16+1+0t149+1-2t34+0-1t33+2-1t17+1-2t100+1-2t16+1+0t18+1-2t67+0+1t16+0+3t16-10+30t17-14+25t16-26+43t21-40+60t12-38+52t17-25+40t18-11+26t16-7+24t16-9+22t17-8+13t16-10+11t17-9+8",1662562255140,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","NULL"
"545",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562255782,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","1;2"
"546",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",21,0,"experiment","NULL","PennController","20","_Trial_","End",1662562256332,"right","male","22","English","undefined","mz@ywz.com","id",16,"Mismatch_Source",2,500,2000,"false","false","NULL"
"547",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","Start",1662562256339,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","NULL"
"548",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","PennController","7","_Header_","Start",1662562256339,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","NULL"
"549",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","PennController","7","_Header_","End",1662562256340,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","NULL"
"550",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","Text","fix","Print",NA,1662562256343,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","NULL"
"551",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562256343,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","NULL"
"552",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","Timer","fixtime","End","End",1662562257353,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","NULL"
"553",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","MouseTracker","mouse","Click","654:522",1662562258248,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","NULL"
"554",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","MouseTracker","mouse","Click","371:162",1662562258655,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","NULL"
"555",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","MouseTracker","mouse","Move","x654y522w1280h720t20+0-1t17-4-2t18-13-9t15-30-26t18-37-36t16-34-34t16-36-45t17-38-57t17-34-59t17-23-37t16-19-28t18-12-17t16-1-3t22-1-2t11-1-2t16+0-1t84+0-1t83+0+0t16-3-2t18-13-10t16-33-20t16-18-10t17-9-5t17-5-2t50+0-1t183+0+1t16+2+3",1662562258247,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","NULL"
"556",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562258654,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","1;2"
"557",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",8,0,"experiment","NULL","PennController","7","_Trial_","End",1662562259054,"right","male","22","English","undefined","mz@ywz.com","id",3,"Match",1,500,2000,"false","false","NULL"
"558",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","PennController","18","_Trial_","Start",1662562259059,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","NULL"
"559",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","PennController","18","_Header_","Start",1662562259059,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","NULL"
"560",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","PennController","18","_Header_","End",1662562259060,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","NULL"
"561",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","Text","fix","Print",NA,1662562259063,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","NULL"
"562",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562259063,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","NULL"
"563",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","Timer","fixtime","End","End",1662562260067,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","NULL"
"564",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","MouseTracker","mouse","Click","641:512",1662562261130,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","NULL"
"565",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","MouseTracker","mouse","Click","960:153",1662562261637,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","NULL"
"566",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","MouseTracker","mouse","Move","x641y512w1280h720t3+0+0t16+2-5t17+6-9t17+11-14t17+28-24t16+38-38t17+27-30t16+27-36t17+37-59t17+31-49t16+14-20t17+16-16t17+9-10t16+3-2t17+0-1t17+2-1t16+6-3t17+10-6t18+14-8t17+22-16t16+6-4t15+10-8t350+0-1t83+2-4t18+1-5t16+1-10t17+2-13t17+2-12t16+0-11t17+0-13t16-5-24",1662562261129,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","NULL"
"567",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562261636,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","1;2"
"568",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",19,0,"experiment","NULL","PennController","18","_Trial_","End",1662562262051,"right","male","22","English","undefined","mz@ywz.com","id",14,"Mismatch_Source",2,500,2000,"false","false","NULL"
"569",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","PennController","21","_Trial_","Start",1662562262058,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"570",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","PennController","21","_Header_","Start",1662562262058,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"571",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","PennController","21","_Header_","End",1662562262059,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"572",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","Text","fix","Print",NA,1662562262063,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"573",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562262064,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"574",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","Timer","fixtime","End","End",1662562263070,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"575",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","MouseTracker","mouse","Click","637:521",1662562264206,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"576",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","MouseTracker","mouse","Click","305:144",1662562264707,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"577",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","MouseTracker","mouse","Move","x637y521w1280h720t24+0+0t34-2-6t17-10-21t17-18-29t16-34-47t17-41-53t17-53-53t16-77-66t17-24-19t16-10-8t17-7-6t16-5-6t17-4-3t16-3-4t17-11-14t17-7-11t17-11-11t16-11-12t18-3-5t16-1-1t66+0-1t34+0-1t66+0+0t67+0+1t33+0+1t17+2+2t16+3+2t17+5+4t17+19+14t16+25+15t16+49+29t18+72+44t16+70+44t17+54+35t18+51+43t15+24+27t17+13+21t17+13+30t16+11+29t17+5+13t17+5+8t16+1+1t34+0+1",1662562264205,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"578",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","Selector","unnamed-Selector","Selection","1",1662562264706,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","1;2"
"579",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",22,0,"experiment","NULL","PennController","21","_Trial_","End",1662562265172,"right","male","22","English","undefined","mz@ywz.com","id",17,"Mismatch_Source",2,500,2000,"false","false","NULL"
"580",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","PennController","30","_Trial_","Start",1662562265176,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"581",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","PennController","30","_Header_","Start",1662562265176,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"582",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","PennController","30","_Header_","End",1662562265179,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"583",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","Text","fix","Print",NA,1662562265182,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"584",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","Timer","fixtime","Start","Start",1662562265183,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"585",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","Timer","fixtime","End","End",1662562266185,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"586",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","MouseTracker","mouse","Click","641:519",1662562267184,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"587",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","MouseTracker","mouse","Click","994:52",1662562267594,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"588",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","MouseTracker","mouse","Move","x641y519w1280h720t27+1+0t17+15-13t17+23-22t16+40-47t17+62-75t16+58-72t17+58-89t17+41-74t17+23-38t16+16-19t18+13-14t27+3-2t88+0-1t67+0-1t66+0+0t51+0+1t16+0+2t17+0+11t18+0+12t16+0+17t16+0+11t18+2+22t16+3+8t16+1+2t83-1+2t17-12+19t17-25+40t16-57+69t17-65+68t16-58+46t17-40+32t17-21+23t17-23+31t16-10+26",1662562267183,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"589",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","Selector","unnamed-Selector","Selection","2",1662562267594,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","1;2"
"590",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",31,0,"experiment","NULL","PennController","30","_Trial_","End",1662562268052,"right","male","22","English","undefined","mz@ywz.com","id",26,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"591",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","PennController","28","_Trial_","Start",1662562268062,"right","male","22","English","undefined","mz@ywz.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"592",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","PennController","28","_Header_","Start",1662562268062,"right","male","22","English","undefined","mz@ywz.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"593",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","PennController","28","_Header_","End",1662562268063,"right","male","22","English","undefined","mz@ywz.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
"594",1662562275,"24ae8b75adc31d600dd6744475ea87bf","PennController",29,0,"experiment","NULL","Text","fix","Print",NA,1662562268068,"right","male","22","English","undefined","mz@ywz.com","id",24,"Mismatch_noSource",1,500,2000,"false","false","NULL"
